record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
31678,12,23,2000,6,OT,M,21,22
31680,12,23,2000,6,OT,F,20,24
31681,12,23,2000,6,OT,M,20,21
31682,12,23,2000,6,OT,F,21,23
31761,1,22,2001,6,OT,M,21,24
31762,1,22,2001,6,OT,F,20,26
32104,5,27,2001,6,OT,F,20,34
32106,5,27,2001,6,OT,F,20,14
32507,8,26,2001,6,OT,M,20,20
32513,8,26,2001,6,OT,M,20,21
32727,9,23,2001,6,OT,M,20,23
32939,10,14,2001,6,OT,M,20,22
32940,10,14,2001,6,OT,F,20,27
33154,11,18,2001,6,OT,F,20,27
33508,2,10,2002,6,OT,M,20,25
33669,3,14,2002,6,OT,M,20,25
33675,3,14,2002,6,OT,F,21,26
33751,4,16,2002,6,OT,F,21,26
35083,11,10,2002,6,OT,M,19,23
35307,12,8,2002,6,OT,M,19,21
35320,12,8,2002,6,OT,F,20,24
35505,12,31,2002,6,OT,F,19,24
31576,11,26,2000,6,DO,F,36,50
33506,2,10,2002,6,DO,F,36,53
33507,2,10,2002,6,DO,M,36,56
33676,3,14,2002,6,DO,F,37,53
33681,3,14,2002,6,DO,M,36,59
33754,4,16,2002,6,DO,M,34,35
33757,4,16,2002,6,DO,M,36,56
33759,4,16,2002,6,DO,F,37,54
34081,5,16,2002,6,DO,M,34,55
34083,5,16,2002,6,DO,F,33,24
34086,5,16,2002,6,DO,F,36,55
34089,5,16,2002,6,DO,M,34,44
34097,5,16,2002,6,DO,M,35,24
34318,6,16,2002,6,DO,M,36,43
34325,6,16,2002,6,DO,F,36,50
34571,7,14,2002,6,DO,M,37,51
34573,7,14,2002,6,DO,M,36,39
34890,10,6,2002,6,DO,F,35,48
35079,11,10,2002,6,DO,F,35,61
35082,11,10,2002,6,DO,M,34,46
35310,12,8,2002,6,DO,F,36,50
35319,12,8,2002,6,DO,M,35,49
35503,12,31,2002,6,DO,M,33,32
30520,3,5,2000,6,RM,M,19,13
31457,9,31,2000,6,RM,M,8,8
31763,1,22,2001,6,PM,F,20,27
30239,1,10,2000,6,PB,F,25,31
30374,2,6,2000,6,PB,F,25,37
30517,3,5,2000,6,PB,M,28,49
30519,3,5,2000,6,PB,F,26,24
30521,3,5,2000,6,PB,F,25,31
30651,4,31,2000,6,PB,M,25,32
30652,4,31,2000,6,PB,F,25,30
30657,4,31,2000,6,PB,M,24,29
30658,4,31,2000,6,PB,F,25,36
30835,6,4,2000,6,PB,F,25,34
30836,6,4,2000,6,PB,F,26,36
30837,6,4,2000,6,PB,F,25,20
30840,6,4,2000,6,PB,M,25,32
30841,6,4,2000,6,PB,F,25,21
31011,7,2,2000,6,PB,M,24,14
31012,7,2,2000,6,PB,F,25,26
31015,7,2,2000,6,PB,M,26,26
31016,7,2,2000,6,PB,F,26,24
31298,8,26,2000,6,PB,F,26,31
31299,8,26,2000,6,PB,F,25,31
31302,8,26,2000,6,PB,F,25,28
31305,8,26,2000,6,PB,M,26,25
31455,9,31,2000,6,PB,F,25,30
31456,9,31,2000,6,PB,F,26,27
31458,9,31,2000,6,PB,F,26,28
31574,11,26,2000,6,PB,F,24,25
31575,11,26,2000,6,PB,F,25,30
31679,12,23,2000,6,PB,F,26,31
31683,12,23,2000,6,PB,M,27,33
31684,12,23,2000,6,PB,F,26,27
31764,1,22,2001,6,PB,F,26,29
31765,1,22,2001,6,PB,F,25,30
31766,1,22,2001,6,PB,M,27,35
31826,3,4,2001,6,PB,F,26,33
31827,3,4,2001,6,PB,M,26,40
31996,4,22,2001,6,PB,M,25,39
31998,4,22,2001,6,PB,M,26,46
32001,4,22,2001,6,PB,F,26,49
32100,5,27,2001,6,PB,F,26,33
32102,5,27,2001,6,PB,M,26,18
32103,5,27,2001,6,PB,M,26,40
32105,5,27,2001,6,PB,F,26,44
32276,7,22,2001,6,PB,F,25,34
32277,7,22,2001,6,PB,F,26,25
32279,7,22,2001,6,PB,F,26,29
32281,7,22,2001,6,PB,M,26,31
32284,7,22,2001,6,PB,F,25,24
32285,7,22,2001,6,PB,F,26,19
32286,7,22,2001,6,PB,F,26,29
32499,8,26,2001,6,PB,F,26,28
32500,8,26,2001,6,PB,F,26,28
32501,8,26,2001,6,PB,F,26,27
32503,8,26,2001,6,PB,F,26,30
32504,8,26,2001,6,PB,M,26,24
32505,8,26,2001,6,PB,F,26,37
32508,8,26,2001,6,PB,F,26,24
32509,8,26,2001,6,PB,M,27,31
32510,8,26,2001,6,PB,F,26,29
32515,8,26,2001,6,PB,M,26,23
32516,8,26,2001,6,PB,M,27,28
32721,9,23,2001,6,PB,F,26,29
32723,9,23,2001,6,PB,M,26,32
32724,9,23,2001,6,PB,M,26,31
32725,9,23,2001,6,PB,F,26,30
32726,9,23,2001,6,PB,F,25,28
32728,9,23,2001,6,PB,F,25,25
32729,9,23,2001,6,PB,M,26,31
32730,9,23,2001,6,PB,F,26,34
32731,9,23,2001,6,PB,F,25,26
32928,10,14,2001,6,PB,F,25,26
32929,10,14,2001,6,PB,M,26,31
32931,10,14,2001,6,PB,F,25,29
32932,10,14,2001,6,PB,F,25,27
32933,10,14,2001,6,PB,F,26,29
32934,10,14,2001,6,PB,M,26,34
32935,10,14,2001,6,PB,F,24,26
32936,10,14,2001,6,PB,F,26,30
32938,10,14,2001,6,PB,M,26,32
32941,10,14,2001,6,PB,F,26,34
32942,10,14,2001,6,PB,F,26,29
33147,11,18,2001,6,PB,F,25,30
33148,11,18,2001,6,PB,M,25,26
33149,11,18,2001,6,PB,F,25,26
33151,11,18,2001,6,PB,M,26,34
33152,11,18,2001,6,PB,F,26,31
33153,11,18,2001,6,PB,F,25,35
33156,11,18,2001,6,PB,M,26,33
33500,2,10,2002,6,PB,F,27,28
33501,2,10,2002,6,PB,F,26,25
33502,2,10,2002,6,PB,F,26,26
33503,2,10,2002,6,PB,F,26,35
33504,2,10,2002,6,PB,F,26,32
33505,2,10,2002,6,PB,M,26,35
33509,2,10,2002,6,PB,F,26,29
33510,2,10,2002,6,PB,M,26,35
33667,3,14,2002,6,PB,M,27,34
33668,3,14,2002,6,PB,F,27,30
33670,3,14,2002,6,PB,M,26,33
33671,3,14,2002,6,PB,F,27,25
33672,3,14,2002,6,PB,M,26,34
33673,3,14,2002,6,PB,F,26,37
33674,3,14,2002,6,PB,F,26,27
33677,3,14,2002,6,PB,F,26,32
33678,3,14,2002,6,PB,F,27,34
33748,4,16,2002,6,PB,M,26,38
33753,4,16,2002,6,PB,M,25,34
33755,4,16,2002,6,PB,F,25,32
33758,4,16,2002,6,PB,F,26,43
33760,4,16,2002,6,PB,F,26,36
33761,4,16,2002,6,PB,M,26,36
33762,4,16,2002,6,PB,M,27,43
34080,5,16,2002,6,PB,F,26,32
34082,5,16,2002,6,PB,F,26,29
34084,5,16,2002,6,PB,M,27,35
34085,5,16,2002,6,PB,M,26,32
34087,5,16,2002,6,PB,F,26,32
34088,5,16,2002,6,PB,F,25,32
34090,5,16,2002,6,PB,F,25,17
34093,5,16,2002,6,PB,F,25,17
34095,5,16,2002,6,PB,M,26,19
34098,5,16,2002,6,PB,M,26,23
34100,5,16,2002,6,PB,F,26,36
34101,5,16,2002,6,PB,F,25,36
34312,6,16,2002,6,PB,F,26,38
34314,6,16,2002,6,PB,M,26,36
34316,6,16,2002,6,PB,F,26,28
34321,6,16,2002,6,PB,F,26,33
34323,6,16,2002,6,PB,M,26,22
34324,6,16,2002,6,PB,F,25,29
34564,7,14,2002,6,PB,M,25,26
34565,7,14,2002,6,PB,M,26,42
34568,7,14,2002,6,PB,F,25,22
34570,7,14,2002,6,PB,F,26,38
34572,7,14,2002,6,PB,F,26,26
34574,7,14,2002,6,PB,F,25,31
34576,7,14,2002,6,PB,F,25,26
34577,7,14,2002,6,PB,F,25,29
34579,7,14,2002,6,PB,F,25,30
34580,7,14,2002,6,PB,F,25,34
34743,9,10,2002,6,PB,F,25,31
34745,9,10,2002,6,PB,F,27,36
34746,9,10,2002,6,PB,M,26,35
34748,9,10,2002,6,PB,F,27,36
34887,10,6,2002,6,PB,F,26,28
34889,10,6,2002,6,PB,F,26,35
34893,10,6,2002,6,PB,F,25,21
34894,10,6,2002,6,PB,M,26,39
34895,10,6,2002,6,PB,F,25,26
34896,10,6,2002,6,PB,F,25,29
34897,10,6,2002,6,PB,M,26,41
34898,10,6,2002,6,PB,F,26,30
34899,10,6,2002,6,PB,M,26,31
34900,10,6,2002,6,PB,F,26,36
35076,11,10,2002,6,PB,M,27,45
35077,11,10,2002,6,PB,M,27,31
35078,11,10,2002,6,PB,F,26,39
35081,11,10,2002,6,PB,F,25,25
35124,11,10,2002,6,PB,F,26,30
35125,11,10,2002,6,PB,F,26,39
35126,11,10,2002,6,PB,F,26,26
35127,11,10,2002,6,PB,M,27,46
35128,11,10,2002,6,PB,F,25,28
35130,11,10,2002,6,PB,F,25,30
35131,11,10,2002,6,PB,F,26,24
35309,12,8,2002,6,PB,F,25,27
35311,12,8,2002,6,PB,M,26,45
35312,12,8,2002,6,PB,F,25,30
35313,12,8,2002,6,PB,F,27,30
35314,12,8,2002,6,PB,F,26,27
35315,12,8,2002,6,PB,F,25,26
35316,12,8,2002,6,PB,F,27,38
35317,12,8,2002,6,PB,M,26,33
35318,12,8,2002,6,PB,M,26,45
35321,12,8,2002,6,PB,F,26,37
35504,12,31,2002,6,PB,F,25,27
35507,12,31,2002,6,PB,F,27,36
35508,12,31,2002,6,PB,F,25,35
35509,12,31,2002,6,PB,M,26,47
35510,12,31,2002,6,PB,F,26,30
30227,1,10,2000,4,DM,M,34,45
30366,2,6,2000,4,DM,F,38,42
30369,2,6,2000,4,DM,M,35,50
30509,3,5,2000,4,DM,F,33,41
30510,3,5,2000,4,DM,F,38,40
30676,4,31,2000,4,DM,F,33,47
30823,6,4,2000,4,DM,M,35,23
30826,6,4,2000,4,DM,M,36,46
31000,7,2,2000,4,DM,M,36,33
31003,7,2,2000,4,DM,M,36,39
31190,7,23,2000,4,DM,M,32,32
31191,7,23,2000,4,DM,M,37,40
31288,8,26,2000,4,DM,M,36,43
31289,8,26,2000,4,DM,M,36,44
31450,9,31,2000,4,DM,M,35,46
31451,9,31,2000,4,DM,M,36,43
31452,9,31,2000,4,DM,M,35,41
31453,9,31,2000,4,DM,M,35,29
31454,9,31,2000,4,DM,F,35,39
31566,11,26,2000,4,DM,M,37,43
31567,11,26,2000,4,DM,F,35,44
31568,11,26,2000,4,DM,M,36,43
31571,11,26,2000,4,DM,M,36,44
31673,12,23,2000,4,DM,M,35,54
31674,12,23,2000,4,DM,M,35,48
31760,1,22,2001,4,DM,M,36,48
31822,3,4,2001,4,DM,F,37,45
31824,3,4,2001,4,DM,M,37,50
31894,3,25,2001,4,DM,M,38,51
31994,4,22,2001,4,DM,M,37,53
31995,4,22,2001,4,DM,F,36,55
32093,5,27,2001,4,DM,F,37,51
32094,5,27,2001,4,DM,M,37,52
32095,5,27,2001,4,DM,F,36,36
32096,5,27,2001,4,DM,F,35,49
32267,7,22,2001,4,DM,F,35,49
32490,8,26,2001,4,DM,F,38,51
32494,8,26,2001,4,DM,F,36,48
32713,9,23,2001,4,DM,F,36,47
32715,9,23,2001,4,DM,F,35,24
32716,9,23,2001,4,DM,F,37,52
32720,9,23,2001,4,DM,M,34,23
32910,10,14,2001,4,DM,F,37,60
32913,10,14,2001,4,DM,M,37,39
32917,10,14,2001,4,DM,M,36,53
32918,10,14,2001,4,DM,F,36,48
32927,10,14,2001,4,DM,M,34,37
33132,11,18,2001,4,DM,F,36,31
33134,11,18,2001,4,DM,F,37,45
33140,11,18,2001,4,DM,M,35,40
33141,11,18,2001,4,DM,F,35,30
33142,11,18,2001,4,DM,M,36,43
33144,11,18,2001,4,DM,M,35,48
33145,11,18,2001,4,DM,F,35,49
33492,2,10,2002,4,DM,M,36,53
33493,2,10,2002,4,DM,F,36,51
33494,2,10,2002,4,DM,M,36,42
33495,2,10,2002,4,DM,F,37,50
33658,3,14,2002,4,DM,F,36,50
33664,3,14,2002,4,DM,F,38,52
33665,3,14,2002,4,DM,M,36,53
33865,4,17,2002,4,DM,F,36,47
33871,4,17,2002,4,DM,M,36,52
33876,4,17,2002,4,DM,F,37,55
34069,5,16,2002,4,DM,F,37,46
34076,5,16,2002,4,DM,F,36,49
34077,5,16,2002,4,DM,M,36,51
34304,6,16,2002,4,DM,F,36,46
34308,6,16,2002,4,DM,F,37,50
34552,7,14,2002,4,DM,F,36,47
34556,7,14,2002,4,DM,F,35,54
31891,3,25,2001,4,PF,M,17,8
32092,5,27,2001,4,PF,M,16,8
32268,7,22,2001,4,PF,F,15,9
32275,7,22,2001,4,PF,F,16,9
32497,8,26,2001,4,PF,F,16,8
32714,9,23,2001,4,PF,F,16,10
32915,10,14,2001,4,PF,F,15,7
32916,10,14,2001,4,PF,F,15,9
32921,10,14,2001,4,PF,M,16,7
32925,10,14,2001,4,PF,M,16,8
32926,10,14,2001,4,PF,F,16,8
33654,3,14,2002,4,PF,M,17,8
33657,3,14,2002,4,PF,F,16,8
33869,4,17,2002,4,PF,F,15,8
33870,4,17,2002,4,PF,M,15,7
34071,5,16,2002,4,PF,M,15,7
34558,7,14,2002,4,PF,F,15,7
34882,10,6,2002,4,PF,F,15,10
35301,12,8,2002,4,PF,M,13,6
34310,6,16,2002,4,PE,F,20,22
30231,1,10,2000,4,PP,M,23,17
30512,3,5,2000,4,PP,F,22,17
30514,3,5,2000,4,PP,M,22,18
30677,4,31,2000,4,PP,F,22,20
30678,4,31,2000,4,PP,F,22,36
30817,6,4,2000,4,PP,M,22,20
30818,6,4,2000,4,PP,M,22,21
30820,6,4,2000,4,PP,F,21,14
30821,6,4,2000,4,PP,F,22,20
30822,6,4,2000,4,PP,F,22,15
31002,7,2,2000,4,PP,M,21,12
31007,7,2,2000,4,PP,F,22,23
31008,7,2,2000,4,PP,M,22,16
31183,7,23,2000,4,PP,M,21,16
31187,7,23,2000,4,PP,F,21,21
31189,7,23,2000,4,PP,F,21,19
31283,8,26,2000,4,PP,M,22,13
31284,8,26,2000,4,PP,M,22,15
31291,8,26,2000,4,PP,M,21,12
31297,8,26,2000,4,PP,F,22,14
32098,5,27,2001,4,PP,M,22,18
32271,7,22,2001,4,PP,F,23,17
32272,7,22,2001,4,PP,F,22,19
32273,7,22,2001,4,PP,M,23,18
32274,7,22,2001,4,PP,F,23,18
32492,8,26,2001,4,PP,M,23,21
32496,8,26,2001,4,PP,F,22,18
32498,8,26,2001,4,PP,M,22,16
32709,9,23,2001,4,PP,M,22,14
32710,9,23,2001,4,PP,F,22,12
32718,9,23,2001,4,PP,M,23,20
32922,10,14,2001,4,PP,M,23,19
33866,4,17,2002,4,PP,F,22,16
33875,4,17,2002,4,PP,F,23,18
34072,5,16,2002,4,PP,F,22,17
34074,5,16,2002,4,PP,F,22,22
34301,6,16,2002,4,PP,F,23,18
34302,6,16,2002,4,PP,F,23,15
34303,6,16,2002,4,PP,F,23,20
34311,6,16,2002,4,PP,M,22,16
34551,7,14,2002,4,PP,F,24,20
34553,7,14,2002,4,PP,F,23,15
34557,7,14,2002,4,PP,F,22,17
34559,7,14,2002,4,PP,F,22,17
34739,9,10,2002,4,PP,M,21,15
34742,9,10,2002,4,PP,F,21,17
34881,10,6,2002,4,PP,M,21,13
34883,10,6,2002,4,PP,F,21,17
34886,10,6,2002,4,PP,M,22,19
35115,11,10,2002,4,PP,M,21,14
35117,11,10,2002,4,PP,M,22,17
35122,11,10,2002,4,PP,M,22,14
35296,12,8,2002,4,PP,M,21,14
35302,12,8,2002,4,PP,M,21,14
35502,12,31,2002,4,PP,M,21,16
30229,1,10,2000,4,SH,M,30,72
30679,4,31,2000,4,SH,M,27,92
31290,8,26,2000,4,OT,M,20,20
31569,11,26,2000,4,OT,M,21,25
31676,12,23,2000,4,OT,M,21,24
31677,12,23,2000,4,OT,F,20,25
31759,1,22,2001,4,OT,M,20,22
31892,3,25,2001,4,OT,F,21,29
31896,3,25,2001,4,OT,F,21,30
31993,4,22,2001,4,OT,F,20,32
32912,10,14,2001,4,OT,M,22,25
33873,4,17,2002,4,OT,F,21,28
35123,11,10,2002,4,OT,M,20,21
35305,12,8,2002,4,OT,M,20,21
35306,12,8,2002,4,OT,F,21,22
32711,9,23,2001,4,DO,F,37,57
32914,10,14,2001,4,DO,M,34,37
32920,10,14,2001,4,DO,F,37,50
33133,11,18,2001,4,DO,M,34,39
33135,11,18,2001,4,DO,M,35,45
33139,11,18,2001,4,DO,F,35,36
33496,2,10,2002,4,DO,F,34,45
33655,3,14,2002,4,DO,F,34,31
33656,3,14,2002,4,DO,M,34,30
33661,3,14,2002,4,DO,F,36,46
33663,3,14,2002,4,DO,M,36,54
33864,4,17,2002,4,DO,F,35,60
33867,4,17,2002,4,DO,M,34,30
33868,4,17,2002,4,DO,M,36,56
34075,5,16,2002,4,DO,M,36,50
34079,5,16,2002,4,DO,F,36,50
34307,6,16,2002,4,DO,M,35,50
34740,9,10,2002,4,DO,F,37,57
34741,9,10,2002,4,DO,M,36,53
35114,11,10,2002,4,DO,M,34,41
35116,11,10,2002,4,DO,M,35,40
35118,11,10,2002,4,DO,F,37,60
35120,11,10,2002,4,DO,M,36,50
35297,12,8,2002,4,DO,M,34,33
35298,12,8,2002,4,DO,M,34,45
35303,12,8,2002,4,DO,M,36,54
35304,12,8,2002,4,DO,F,35,52
35497,12,31,2002,4,DO,F,36,53
35498,12,31,2002,4,DO,M,34,47
35501,12,31,2002,4,DO,M,33,48
30228,1,10,2000,4,PB,M,25,30
30230,1,10,2000,4,PB,M,26,30
30232,1,10,2000,4,PB,M,24,24
30365,2,6,2000,4,PB,F,23,31
30367,2,6,2000,4,PB,F,25,27
30368,2,6,2000,4,PB,M,25,42
30370,2,6,2000,4,PB,M,25,35
30507,3,5,2000,4,PB,F,25,32
30508,3,5,2000,4,PB,M,25,33
30511,3,5,2000,4,PB,M,26,40
30513,3,5,2000,4,PB,F,25,30
30675,4,31,2000,4,PB,M,26,36
30819,6,4,2000,4,PB,F,25,33
30824,6,4,2000,4,PB,M,31,31
30825,6,4,2000,4,PB,F,25,32
30827,6,4,2000,4,PB,F,26,31
30828,6,4,2000,4,PB,M,27,28
30999,7,2,2000,4,PB,F,24,31
31001,7,2,2000,4,PB,F,24,28
31004,7,2,2000,4,PB,F,24,31
31005,7,2,2000,4,PB,F,24,22
31006,7,2,2000,4,PB,M,25,21
31180,7,23,2000,4,PB,M,26,24
31181,7,23,2000,4,PB,F,25,24
31182,7,23,2000,4,PB,M,26,22
31184,7,23,2000,4,PB,F,26,29
31185,7,23,2000,4,PB,F,25,29
31186,7,23,2000,4,PB,M,25,26
31188,7,23,2000,4,PB,M,27,29
31281,8,26,2000,4,PB,F,26,31
31282,8,26,2000,4,PB,M,26,29
31285,8,26,2000,4,PB,F,26,26
31286,8,26,2000,4,PB,F,25,31
31287,8,26,2000,4,PB,F,25,31
31292,8,26,2000,4,PB,M,27,29
31294,8,26,2000,4,PB,M,25,31
31295,8,26,2000,4,PB,M,26,27
31296,8,26,2000,4,PB,M,24,19
31449,9,31,2000,4,PB,M,27,30
31570,11,26,2000,4,PB,M,26,30
31675,12,23,2000,4,PB,M,27,32
31757,1,22,2001,4,PB,M,27,36
31823,3,4,2001,4,PB,M,26,39
31893,3,25,2001,4,PB,M,27,49
31895,3,25,2001,4,PB,M,26,42
32097,5,27,2001,4,PB,M,26,39
32269,7,22,2001,4,PB,M,28,29
32270,7,22,2001,4,PB,M,26,22
32491,8,26,2001,4,PB,M,27,37
32493,8,26,2001,4,PB,M,28,40
32495,8,26,2001,4,PB,M,24,20
32712,9,23,2001,4,PB,M,28,43
32719,9,23,2001,4,PB,F,26,24
32911,10,14,2001,4,PB,F,26,30
32919,10,14,2001,4,PB,M,28,44
32923,10,14,2001,4,PB,F,22,23
32924,10,14,2001,4,PB,M,29,48
33136,11,18,2001,4,PB,M,28,52
33137,11,18,2001,4,PB,F,26,24
33497,2,10,2002,4,PB,M,27,50
33498,2,10,2002,4,PB,F,27,48
33499,2,10,2002,4,PB,F,26,25
33659,3,14,2002,4,PB,F,26,32
33660,3,14,2002,4,PB,M,28,49
33662,3,14,2002,4,PB,F,25,26
33872,4,17,2002,4,PB,F,26,35
33874,4,17,2002,4,PB,M,26,24
33877,4,17,2002,4,PB,M,29,48
34070,5,16,2002,4,PB,M,25,18
34078,5,16,2002,4,PB,M,26,22
34300,6,16,2002,4,PB,F,26,23
34305,6,16,2002,4,PB,M,26,28
34306,6,16,2002,4,PB,M,28,48
34309,6,16,2002,4,PB,F,26,27
34548,7,14,2002,4,PB,M,28,30
34550,7,14,2002,4,PB,M,25,25
34554,7,14,2002,4,PB,F,25,30
34555,7,14,2002,4,PB,M,26,20
34560,7,14,2002,4,PB,F,26,26
34738,9,10,2002,4,PB,F,25,29
34880,10,6,2002,4,PB,F,24,28
34884,10,6,2002,4,PB,M,28,43
34885,10,6,2002,4,PB,F,27,25
35119,11,10,2002,4,PB,F,26,28
35121,11,10,2002,4,PB,M,26,46
35299,12,8,2002,4,PB,F,26,24
35300,12,8,2002,4,PB,F,26,29
35499,12,31,2002,4,PB,F,27,28
35500,12,31,2002,4,PB,F,25,28
32990,10,14,2001,13,PF,F,16,14
33535,2,10,2002,13,PF,F,15,7
33717,3,14,2002,13,PF,M,15,7
31484,9,31,2000,13,PE,M,20,18
33194,11,18,2001,13,PE,M,20,20
34368,6,16,2002,13,PE,M,20,19
30405,2,6,2000,13,PP,M,20,15
30550,3,5,2000,13,PP,F,23,31
30551,3,5,2000,13,PP,M,22,17
30552,3,5,2000,13,PP,M,23,21
30702,4,31,2000,13,PP,F,23,27
30707,4,31,2000,13,PP,F,22,18
30708,4,31,2000,13,PP,M,21,18
30878,6,4,2000,13,PP,F,22,17
31058,7,2,2000,13,PP,M,24,17
31060,7,2,2000,13,PP,M,20,18
31339,8,26,2000,13,PP,M,20,14
31344,8,26,2000,13,PP,M,21,16
31597,11,26,2000,13,PP,M,18,12
31699,12,23,2000,13,PP,M,20,12
31779,1,22,2001,13,PP,M,21,12
31916,3,25,2001,13,PP,M,22,13
31917,3,25,2001,13,PP,M,21,16
32330,7,22,2001,13,PP,F,22,20
32333,7,22,2001,13,PP,M,22,13
32559,8,26,2001,13,PP,M,22,18
32766,9,23,2001,13,PP,M,23,17
32772,9,23,2001,13,PP,M,23,17
32775,9,23,2001,13,PP,F,23,14
33542,2,10,2002,13,PP,F,21,15
34626,7,14,2002,13,PP,F,22,16
34631,7,14,2002,13,PP,F,22,11
34633,7,14,2002,13,PP,M,21,13
34636,7,14,2002,13,PP,F,23,13
34709,9,10,2002,13,PP,M,22,20
34962,10,6,2002,13,PP,F,21,18
30265,1,10,2000,13,OT,M,19,22
30402,2,6,2000,13,OT,M,20,22
30555,3,5,2000,13,OT,M,20,25
30706,4,31,2000,13,OT,M,21,29
30709,4,31,2000,13,OT,F,20,29
30876,6,4,2000,13,OT,F,21,35
31345,8,26,2000,13,OT,M,19,19
31595,11,26,2000,13,OT,M,21,22
31701,12,23,2000,13,OT,M,21,23
32562,8,26,2001,13,OT,F,20,17
32564,8,26,2001,13,OT,M,21,24
32566,8,26,2001,13,OT,F,20,21
32986,10,14,2001,13,OT,M,20,26
32994,10,14,2001,13,OT,F,21,19
33192,11,18,2001,13,OT,M,22,23
33198,11,18,2001,13,OT,F,20,20
33200,11,18,2001,13,OT,F,21,18
33536,2,10,2002,13,OT,F,20,22
33539,2,10,2002,13,OT,M,20,19
33716,3,14,2002,13,OT,F,20,23
33807,4,16,2002,13,OT,M,20,24
33808,4,16,2002,13,OT,F,21,22
34150,5,16,2002,13,OT,F,20,23
34625,7,14,2002,13,OT,F,21,21
34712,9,10,2002,13,OT,M,19,26
35156,11,10,2002,13,OT,M,20,18
35161,11,10,2002,13,OT,F,20,26
35163,11,10,2002,13,OT,M,20,23
35360,12,8,2002,13,OT,M,20,22
34372,6,16,2002,13,DO,F,36,41
34714,9,10,2002,13,DO,F,35,64
34958,10,6,2002,13,DO,M,39,60
34961,10,6,2002,13,DO,F,34,64
35153,11,10,2002,13,DO,M,37,57
35160,11,10,2002,13,DO,F,36,65
35359,12,8,2002,13,DO,M,35,39
35362,12,8,2002,13,DO,F,35,56
35527,12,31,2002,13,DO,F,33,43
30266,1,10,2000,13,PB,M,26,32
30267,1,10,2000,13,PB,M,25,30
30268,1,10,2000,13,PB,M,25,31
30269,1,10,2000,13,PB,F,24,28
30403,2,6,2000,13,PB,F,23,29
30406,2,6,2000,13,PB,F,25,42
30407,2,6,2000,13,PB,M,26,34
30553,3,5,2000,13,PB,F,25,31
30554,3,5,2000,13,PB,M,26,44
30701,4,31,2000,13,PB,F,26,31
30703,4,31,2000,13,PB,F,26,31
30704,4,31,2000,13,PB,M,26,43
30705,4,31,2000,13,PB,F,26,35
30875,6,4,2000,13,PB,M,25,16
30877,6,4,2000,13,PB,M,26,18
30879,6,4,2000,13,PB,F,26,32
31056,7,2,2000,13,PB,M,24,17
31057,7,2,2000,13,PB,F,25,29
31059,7,2,2000,13,PB,F,25,29
31061,7,2,2000,13,PB,F,26,29
31062,7,2,2000,13,PB,F,25,34
31063,7,2,2000,13,PB,F,24,22
31064,7,2,2000,13,PB,M,24,19
31065,7,2,2000,13,PB,M,26,19
31337,8,26,2000,13,PB,M,24,31
31338,8,26,2000,13,PB,F,20,24
31340,8,26,2000,13,PB,F,26,29
31341,8,26,2000,13,PB,F,25,27
31342,8,26,2000,13,PB,M,25,22
31343,8,26,2000,13,PB,M,25,27
31485,9,31,2000,13,PB,F,25,33
31486,9,31,2000,13,PB,F,25,28
31596,11,26,2000,13,PB,F,26,29
31598,11,26,2000,13,PB,F,24,30
31700,12,23,2000,13,PB,F,25,32
31702,12,23,2000,13,PB,F,26,32
31777,1,22,2001,13,PB,F,26,31
31778,1,22,2001,13,PB,F,25,36
31842,3,4,2001,13,PB,F,25,44
31843,3,4,2001,13,PB,F,26,39
31914,3,25,2001,13,PB,F,25,39
31915,3,25,2001,13,PB,M,26,44
32129,5,27,2001,13,PB,M,27,26
32130,5,27,2001,13,PB,M,27,29
32326,7,22,2001,13,PB,F,26,27
32327,7,22,2001,13,PB,M,27,39
32329,7,22,2001,13,PB,M,26,43
32331,7,22,2001,13,PB,M,27,33
32332,7,22,2001,13,PB,M,28,43
32560,8,26,2001,13,PB,M,26,31
32561,8,26,2001,13,PB,F,27,33
32565,8,26,2001,13,PB,F,28,40
32567,8,26,2001,13,PB,F,25,28
32767,9,23,2001,13,PB,M,27,33
32769,9,23,2001,13,PB,M,27,32
32770,9,23,2001,13,PB,F,25,28
32771,9,23,2001,13,PB,M,26,41
32773,9,23,2001,13,PB,F,27,35
32774,9,23,2001,13,PB,M,28,47
32776,9,23,2001,13,PB,M,27,42
32987,10,14,2001,13,PB,M,28,47
32988,10,14,2001,13,PB,F,26,28
32989,10,14,2001,13,PB,M,26,33
32991,10,14,2001,13,PB,M,28,33
32992,10,14,2001,13,PB,M,28,40
32993,10,14,2001,13,PB,M,26,44
33195,11,18,2001,13,PB,M,27,31
33196,11,18,2001,13,PB,M,27,34
33197,11,18,2001,13,PB,M,27,48
33199,11,18,2001,13,PB,M,27,50
33201,11,18,2001,13,PB,F,26,27
33537,2,10,2002,13,PB,M,25,48
33538,2,10,2002,13,PB,M,26,39
33540,2,10,2002,13,PB,M,28,37
33541,2,10,2002,13,PB,M,29,49
33714,3,14,2002,13,PB,M,27,38
33715,3,14,2002,13,PB,M,26,45
33803,4,16,2002,13,PB,M,26,17
33805,4,16,2002,13,PB,M,26,44
33806,4,16,2002,13,PB,M,28,38
34148,5,16,2002,13,PB,M,27,40
34151,5,16,2002,13,PB,M,26,41
34152,5,16,2002,13,PB,M,26,23
34153,5,16,2002,13,PB,M,26,26
