"YEAR","MONTH","DAY","TEMP","PRECIP","SEASON"
1986,1,16,55,0,"Winter"
1986,1,17,63,0,"Winter"
1986,1,18,63.5,0.2,"Winter"
1986,1,19,59,0.18,"Winter"
1986,1,20,52.5,0,"Winter"
1986,1,21,53.5,0,"Winter"
1986,1,22,55,0,"Winter"
1986,1,23,60.5,0,"Winter"
1986,1,24,54,0,"Winter"
1986,1,25,58,0,"Winter"
1986,1,26,51,0.27,"Winter"
1986,1,27,34,0,"Winter"
1986,1,28,31.5,0,"Winter"
1986,1,29,46,0,"Winter"
1986,1,30,56.5,0,"Winter"
1986,1,31,51.5,0,"Winter"
1986,2,1,58.5,0,"Winter"
1986,2,2,60.5,0,"Winter"
1986,2,3,61.5,0,"Winter"
1986,2,4,65,0,"Winter"
1986,2,5,66,0.06,"Winter"
1986,2,6,65,0.59,"Winter"
1986,2,7,63.5,0,"Winter"
1986,2,8,59.5,1.38,"Winter"
1986,2,9,61,1.94,"Winter"
1986,2,10,69,0.06,"Winter"
1986,2,11,58.5,1.01,"Winter"
1986,2,12,44,0,"Winter"
1986,2,13,42.5,0,"Winter"
1986,2,14,48,0,"Winter"
1986,2,15,53.5,0.08,"Winter"
1986,2,16,55,0,"Winter"
1986,2,17,63.5,0,"Winter"
1986,2,18,61.5,0.29,"Winter"
1986,2,19,68.5,0,"Winter"
1986,2,20,70,0,"Winter"
1986,2,21,70.5,0,"Winter"
1986,2,22,72,0,"Winter"
1986,2,23,61.5,0.18,"Winter"
1986,2,24,59.5,0,"Winter"
1986,2,25,47.5,0,"Winter"
1986,2,26,52,0,"Winter"
1986,2,27,65,0.01,"Winter"
1986,2,28,53.5,0.13,"Winter"
1986,3,1,42,0.01,"Winter"
1986,3,2,44,0,"Winter"
1986,3,3,51.5,0,"Winter"
1986,3,4,59,0.22,"Winter"
1986,3,5,50.5,0,"Winter"
1986,3,6,52,0,"Winter"
1986,3,7,56,0,"Winter"
1986,3,8,55.5,0,"Winter"
1986,3,9,62.5,0,"Winter"
1986,3,10,70,0,"Winter"
1986,3,11,72.5,0,"Winter"
1986,3,12,73.5,0,"Winter"
1986,3,13,77.5,0.44,"Winter"
1986,3,14,68.5,0.63,"Winter"
1986,3,15,65.5,1.32,"Winter"
1986,3,16,64,0.13,"Winter"
1986,3,17,66.5,0,"Winter"
1986,3,18,67.5,0,"Winter"
1986,3,19,76,0,"Winter"
1986,3,20,64.5,0.27,"Winter"
1986,3,21,53.5,0,"Winter"
1986,3,22,44.5,0,"Winter"
1986,3,23,49,0,"Winter"
1986,3,24,55,0,"Winter"
1986,3,25,59.5,0,"Winter"
1986,3,26,65.5,0,"Winter"
1986,3,27,67,0,"Winter"
1986,3,28,65.5,0.08,"Winter"
1986,3,29,66.5,0,"Winter"
1986,3,30,65.5,0,"Winter"
1986,3,31,64,0,"Winter"
1986,4,1,63.5,0,"Spring"
1986,4,2,69,0,"Spring"
1986,4,3,69,0,"Spring"
1986,4,4,69,0,"Spring"
1986,4,5,69,0,"Spring"
1986,4,6,67.5,0,"Spring"
1986,4,7,70.5,0,"Spring"
1986,4,8,73,0,"Spring"
1986,4,9,63.5,0,"Spring"
1986,4,10,58,0,"Spring"
1986,4,11,64.5,0,"Spring"
1986,4,12,64.5,0.17,"Spring"
1986,4,13,63.5,0,"Spring"
1986,4,14,65,0,"Spring"
1986,4,15,67,0,"Spring"
1986,4,16,66.5,0,"Spring"
1986,4,17,59.5,0,"Spring"
1986,4,18,61.5,0,"Spring"
1986,4,19,62.5,0,"Spring"
1986,4,20,67,0,"Spring"
1986,4,21,69.5,0.67,"Spring"
1986,4,22,60.5,0,"Spring"
1986,4,23,57.5,0,"Spring"
1986,4,24,59.5,0,"Spring"
1986,4,25,64,0,"Spring"
1986,4,26,72.5,0,"Spring"
1986,4,27,77,0,"Spring"
1986,4,28,75,0,"Spring"
1986,4,29,75,0,"Spring"
1986,4,30,74,0,"Spring"
1986,5,1,72.5,0,"Spring"
1986,5,2,73.5,0,"Spring"
1986,5,3,70.5,0,"Spring"
1986,5,4,69,0,"Spring"
1986,5,5,72,0,"Spring"
1986,5,6,75.5,0,"Spring"
1986,5,7,77.5,0,"Spring"
1986,5,8,76.5,0,"Spring"
1986,5,9,77.5,0,"Spring"
1986,5,10,68,0,"Spring"
1986,5,11,65.5,0,"Spring"
1986,5,12,71.5,0,"Spring"
1986,5,13,73,0,"Spring"
1986,5,14,72,0,"Spring"
1986,5,15,71.5,0,"Spring"
1986,5,16,71.5,0,"Spring"
1986,5,17,71.5,0,"Spring"
1986,5,18,74.5,0,"Spring"
1986,5,19,74,0.67,"Spring"
1986,5,20,71,0.02,"Spring"
1986,5,21,73.5,0,"Spring"
1986,5,22,70.5,0,"Spring"
1986,5,23,73,0,"Spring"
1986,5,24,79.5,0,"Spring"
1986,5,25,79,0,"Spring"
1986,5,26,77.5,0,"Spring"
1986,5,27,81,0,"Spring"
1986,5,28,79.5,0,"Spring"
1986,5,29,80,0,"Spring"
1986,5,30,80.5,0,"Spring"
1986,5,31,81.5,0.05,"Spring"
1986,6,1,80.5,0,"Spring"
1986,6,2,80.5,0.38,"Spring"
1986,6,3,80,0,"Spring"
1986,6,4,79,0.05,"Spring"
1986,6,5,80.5,0,"Spring"
1986,6,6,80,0,"Spring"
1986,6,7,84,0,"Spring"
1986,6,8,83.5,0,"Spring"
1986,6,9,84,0.44,"Spring"
1986,6,10,82.5,0.17,"Spring"
1986,6,11,78.5,0.21,"Spring"
1986,6,12,82,0.17,"Spring"
1986,6,13,79,1.2,"Spring"
1986,6,14,76.5,0.38,"Spring"
1986,6,15,77.5,0,"Spring"
1986,6,16,78,0,"Spring"
1986,6,17,80,0.41,"Spring"
1986,6,18,79,0.2,"Spring"
1986,6,19,77,1.4,"Spring"
1986,6,20,77.5,0.24,"Spring"
1986,6,21,78,0,"Spring"
1986,6,22,78,0,"Spring"
1986,6,23,80,0,"Spring"
1986,6,24,78.5,0,"Spring"
1986,6,25,80,0,"Spring"
1986,6,26,83,0,"Spring"
1986,6,27,82.5,0,"Spring"
1986,6,28,82.5,0,"Spring"
1986,6,29,80,0.07,"Spring"
1986,6,30,80,0,"Spring"
1986,7,1,80,0.47,"Summer"
1986,7,2,83,0.19,"Summer"
1986,7,3,80.5,0.47,"Summer"
1986,7,4,81,0,"Summer"
1986,7,5,79.5,0.2,"Summer"
1986,7,6,79,0,"Summer"
1986,7,7,81.5,0,"Summer"
1986,7,8,82.5,0,"Summer"
1986,7,9,83,0,"Summer"
1986,7,10,83.5,0,"Summer"
1986,7,11,78.5,0.02,"Summer"
1986,7,12,82,0,"Summer"
1986,7,13,80,0,"Summer"
1986,7,14,83.5,0,"Summer"
1986,7,15,84.5,0,"Summer"
1986,7,16,82,0.32,"Summer"
1986,7,17,83,0,"Summer"
1986,7,18,83,0,"Summer"
1986,7,19,86,0,"Summer"
1986,7,20,87.5,0,"Summer"
1986,7,21,84,0,"Summer"
1986,7,22,79,0.27,"Summer"
1986,7,23,81,1.5,"Summer"
1986,7,24,79.5,0,"Summer"
1986,7,25,81,0,"Summer"
1986,7,26,80.5,0.57,"Summer"
1986,7,27,78,1.18,"Summer"
1986,7,28,78,0.01,"Summer"
1986,7,29,83,0,"Summer"
1986,7,30,85,0,"Summer"
1986,7,31,85,0,"Summer"
1986,8,1,86,0,"Summer"
1986,8,2,81,0.21,"Summer"
1986,8,3,78.5,0.02,"Summer"
1986,8,4,79.5,0.25,"Summer"
1986,8,5,80,0.56,"Summer"
1986,8,6,81.5,0.03,"Summer"
1986,8,7,81,0,"Summer"
1986,8,8,82,0,"Summer"
1986,8,9,82,0.07,"Summer"
1986,8,10,81.5,0.18,"Summer"
1986,8,11,78.5,0.62,"Summer"
1986,8,12,79.5,0.1,"Summer"
1986,8,13,77.5,0.45,"Summer"
1986,8,14,76.5,0.66,"Summer"
1986,8,15,78.5,0.03,"Summer"
1986,8,16,80.5,0,"Summer"
1986,8,17,83,0,"Summer"
1986,8,18,80.5,0,"Summer"
1986,8,19,81.5,0.01,"Summer"
1986,8,20,77,0.77,"Summer"
1986,8,21,79.5,0.46,"Summer"
1986,8,22,80.5,0.01,"Summer"
1986,8,23,81.5,0.44,"Summer"
1986,8,24,83,0,"Summer"
1986,8,25,85,0.36,"Summer"
1986,8,26,82,0.18,"Summer"
1986,8,27,82.5,0.01,"Summer"
1986,8,28,78.5,0.1,"Summer"
1986,8,29,73,0.62,"Summer"
1986,8,30,79,0.77,"Summer"
1986,8,31,76,0,"Summer"
1986,9,1,80.5,0.01,"Summer"
1986,9,2,79,0,"Summer"
1986,9,3,80,0.02,"Summer"
1986,9,4,80.5,1.05,"Summer"
1986,9,5,81,0.03,"Summer"
1986,9,6,82,0,"Summer"
1986,9,7,80,0,"Summer"
1986,9,8,79.5,0,"Summer"
1986,9,9,78.5,0.54,"Summer"
1986,9,10,76.5,0.79,"Summer"
1986,9,11,78.5,0,"Summer"
1986,9,12,79.5,0.01,"Summer"
1986,9,13,80.5,0.23,"Summer"
1986,9,14,81,0,"Summer"
1986,9,15,79.5,0,"Summer"
1986,9,16,79.5,0,"Summer"
1986,9,17,79.5,0.05,"Summer"
1986,9,18,76,0,"Summer"
1986,9,19,76.5,0,"Summer"
1986,9,20,77.5,0,"Summer"
1986,9,21,76.5,0,"Summer"
1986,9,22,79.5,0,"Summer"
1986,9,23,78.5,0,"Summer"
1986,9,24,79.5,0,"Summer"
1986,9,25,80.5,0,"Summer"
1986,9,26,79.5,0,"Summer"
1986,9,27,80.5,0,"Summer"
1986,9,28,81,0.1,"Summer"
1986,9,29,79,0.46,"Summer"
1986,9,30,81,0,"Summer"
1986,10,1,80.5,0,"Fall"
1986,10,2,80.5,0,"Fall"
1986,10,3,79,0,"Fall"
1986,10,4,79.5,0,"Fall"
1986,10,5,80.5,0,"Fall"
1986,10,6,81.5,0.03,"Fall"
1986,10,7,79,0.44,"Fall"
1986,10,8,77.5,0.82,"Fall"
1986,10,9,77.5,0.99,"Fall"
1986,10,10,75,0.1,"Fall"
1986,10,11,77,0,"Fall"
1986,10,12,77.5,0,"Fall"
1986,10,13,80,0,"Fall"
1986,10,14,79.5,0,"Fall"
1986,10,15,66.5,0,"Fall"
1986,10,16,62.5,0,"Fall"
1986,10,17,63,0,"Fall"
1986,10,18,65.5,0,"Fall"
1986,10,19,63.5,0,"Fall"
1986,10,20,62,0,"Fall"
1986,10,21,61,0,"Fall"
1986,10,22,63.5,0,"Fall"
1986,10,23,70.5,0.02,"Fall"
1986,10,24,70,0,"Fall"
1986,10,25,71,0.05,"Fall"
1986,10,26,70.5,0.26,"Fall"
1986,10,27,68.5,0.01,"Fall"
1986,10,28,64,0,"Fall"
1986,10,29,66,0.72,"Fall"
1986,10,30,65.5,0,"Fall"
1986,10,31,72,0,"Fall"
1986,11,1,70,0,"Fall"
1986,11,2,65.5,0.02,"Fall"
1986,11,3,70,0,"Fall"
1986,11,4,68.5,0,"Fall"
1986,11,5,71.5,0,"Fall"
1986,11,6,74.5,0,"Fall"
1986,11,7,76.5,0,"Fall"
1986,11,8,76,0,"Fall"
1986,11,9,75,0,"Fall"
1986,11,10,74,0,"Fall"
1986,11,11,76.5,0,"Fall"
1986,11,12,76,0,"Fall"
1986,11,13,67.5,0,"Fall"
1986,11,14,56,0,"Fall"
1986,11,15,56.5,0,"Fall"
1986,11,16,66.5,0,"Fall"
1986,11,17,72,0,"Fall"
1986,11,18,77,0,"Fall"
1986,11,19,70,0.03,"Fall"
1986,11,20,73.5,0.22,"Fall"
1986,11,21,58,0,"Fall"
1986,11,22,57,0,"Fall"
1986,11,23,68,0,"Fall"
1986,11,24,73,0,"Fall"
1986,11,25,75.5,0,"Fall"
1986,11,26,74.5,0,"Fall"
1986,11,27,71,0.01,"Fall"
1986,11,28,65.5,0.08,"Fall"
1986,11,29,70.5,2.03,"Fall"
1986,11,30,71,0.68,"Fall"
1986,12,1,66,0,"Fall"
1986,12,2,67,0.56,"Fall"
1986,12,3,52.5,0,"Fall"
1986,12,4,49.5,0,"Fall"
1986,12,5,54.5,0,"Fall"
1986,12,6,56.5,0,"Fall"
1986,12,7,53,0.06,"Fall"
1986,12,8,65,0,"Fall"
1986,12,9,70.5,0,"Fall"
1986,12,10,72.5,0.07,"Fall"
1986,12,11,69.5,1.04,"Fall"
1986,12,12,65,0.89,"Fall"
1986,12,13,50,0,"Fall"
1986,12,14,56,0,"Fall"
1986,12,15,62.5,0,"Fall"
1986,12,16,62,0.04,"Fall"
1986,12,17,62.5,0,"Fall"
1986,12,18,66.5,0,"Fall"
1986,12,19,60,0,"Fall"
1986,12,20,59.5,0,"Fall"
1986,12,21,56,0,"Fall"
1986,12,22,55,0,"Fall"
1986,12,23,61.5,0.9,"Fall"
1986,12,24,66,0.03,"Fall"
1986,12,25,55.5,0,"Fall"
1986,12,26,49.5,0,"Fall"
1986,12,27,53.5,0,"Fall"
1986,12,28,53,0,"Fall"
1986,12,29,53,0,"Fall"
1986,12,30,53,0,"Fall"
1986,12,31,56.5,1.41,"Fall"
1987,1,1,55,0.14,"Winter"
1987,1,2,44,0,"Winter"
1987,1,3,43.5,0,"Winter"
1987,1,4,52,0.71,"Winter"
1987,1,5,52.5,0.04,"Winter"
1987,1,6,54,0,"Winter"
1987,1,7,57.5,0,"Winter"
1987,1,8,58.5,0,"Winter"
1987,1,9,55,0,"Winter"
1987,1,10,62.5,0.21,"Winter"
1987,1,11,46,0,"Winter"
1987,1,12,44,0,"Winter"
1987,1,13,53,0,"Winter"
1987,1,14,54,0,"Winter"
1987,1,15,63,0.13,"Winter"
1987,1,16,64,0.05,"Winter"
1987,1,17,61,0.16,"Winter"
1987,1,18,68,0,"Winter"
1987,1,19,65,0.17,"Winter"
1987,1,20,56,0.01,"Winter"
1987,1,21,50.5,0.87,"Winter"
1987,1,22,51.5,1.14,"Winter"
1987,1,23,39,0,"Winter"
1987,1,24,43.5,0,"Winter"
1987,1,25,53.5,0.44,"Winter"
1987,1,26,47.5,0,"Winter"
1987,1,27,38,0,"Winter"
1987,1,28,45.5,0,"Winter"
1987,1,29,52.5,0,"Winter"
1987,1,30,62.5,0,"Winter"
1987,1,31,51,0,"Winter"
1987,2,1,52.5,0,"Winter"
1987,2,2,62,0.15,"Winter"
1987,2,3,57.5,0,"Winter"
1987,2,4,60,0,"Winter"
1987,2,5,57.5,2.1,"Winter"
1987,2,6,62.5,0.07,"Winter"
1987,2,7,56.5,0,"Winter"
1987,2,8,55,0,"Winter"
1987,2,9,44.5,0,"Winter"
1987,2,10,46,0,"Winter"
1987,2,11,49,0,"Winter"
1987,2,12,52.5,0,"Winter"
1987,2,13,60.5,0,"Winter"
1987,2,14,55.5,0,"Winter"
1987,2,15,60.5,0,"Winter"
1987,2,16,64,1.22,"Winter"
1987,2,17,54,0,"Winter"
1987,2,18,54,0,"Winter"
1987,2,19,53.5,0,"Winter"
1987,2,20,55.5,0.05,"Winter"
1987,2,21,52,1.14,"Winter"
1987,2,22,61,0.86,"Winter"
1987,2,23,56,0,"Winter"
1987,2,24,56,0.05,"Winter"
1987,2,25,63.5,0,"Winter"
1987,2,26,62,0,"Winter"
1987,2,27,67.5,0,"Winter"
1987,2,28,67,0.01,"Winter"
1987,3,1,63.5,2.2,"Winter"
1987,3,2,54.5,0,"Winter"
1987,3,3,56,0,"Winter"
1987,3,4,61,0,"Winter"
1987,3,5,56,0,"Winter"
1987,3,6,56,0,"Winter"
1987,3,7,60,1.43,"Winter"
1987,3,8,64,0.06,"Winter"
1987,3,9,61,0.02,"Winter"
1987,3,10,61,0,"Winter"
1987,3,11,50,0,"Winter"
1987,3,12,50.5,0.02,"Winter"
1987,3,13,49.5,0,"Winter"
1987,3,14,52.5,0,"Winter"
1987,3,15,57.5,0,"Winter"
1987,3,16,60.5,0,"Winter"
1987,3,17,61,0,"Winter"
1987,3,18,63.5,0.13,"Winter"
1987,3,19,69.5,0,"Winter"
1987,3,20,61,0,"Winter"
1987,3,21,61.5,0,"Winter"
1987,3,22,65.5,0,"Winter"
1987,3,23,66.5,0,"Winter"
1987,3,24,67,0,"Winter"
1987,3,25,75,0.3,"Winter"
1987,3,26,69.5,0.1,"Winter"
1987,3,27,68.5,2.21,"Winter"
1987,3,28,71.5,0.56,"Winter"
1987,3,29,69.5,0.19,"Winter"
1987,3,30,63.5,2.56,"Winter"
1987,3,31,51,0.01,"Winter"
1987,4,1,47,0,"Spring"
1987,4,2,51.5,0,"Spring"
1987,4,3,55.5,0.2,"Spring"
1987,4,4,46,0,"Spring"
1987,4,5,49,0,"Spring"
1987,4,6,56.5,0,"Spring"
1987,4,7,61.5,0,"Spring"
1987,4,8,60.5,0,"Spring"
1987,4,9,63,0,"Spring"
1987,4,10,66.5,0,"Spring"
1987,4,11,66,0,"Spring"
1987,4,12,65,0,"Spring"
1987,4,13,67,0,"Spring"
1987,4,14,70.5,0,"Spring"
1987,4,15,68,0.18,"Spring"
1987,4,16,65.5,0,"Spring"
1987,4,17,62,0,"Spring"
1987,4,18,65.5,0,"Spring"
1987,4,19,65,0,"Spring"
1987,4,20,68,0,"Spring"
1987,4,21,72,0,"Spring"
1987,4,22,75.5,0,"Spring"
1987,4,23,73,0,"Spring"
1987,4,24,74,0,"Spring"
1987,4,25,68,0,"Spring"
1987,4,26,63,0,"Spring"
1987,4,27,64.5,0,"Spring"
1987,4,28,69.5,0,"Spring"
1987,4,29,68,0,"Spring"
1987,4,30,67.5,0,"Spring"
1987,5,1,71.5,0,"Spring"
1987,5,2,69.5,0,"Spring"
1987,5,3,73,0,"Spring"
1987,5,4,74,0,"Spring"
1987,5,5,71.5,0,"Spring"
1987,5,6,70.5,0,"Spring"
1987,5,7,71,0.31,"Spring"
1987,5,8,72,0.18,"Spring"
1987,5,9,72.5,0,"Spring"
1987,5,10,71,0,"Spring"
1987,5,11,73.5,0.87,"Spring"
1987,5,12,75,0,"Spring"
1987,5,13,75,0.15,"Spring"
1987,5,14,72,1.14,"Spring"
1987,5,15,75.5,0,"Spring"
1987,5,16,75,0,"Spring"
1987,5,17,75.5,0,"Spring"
1987,5,18,75,0.68,"Spring"
1987,5,19,75,0.01,"Spring"
1987,5,20,76,0,"Spring"
1987,5,21,76.5,1.1,"Spring"
1987,5,22,76.5,0,"Spring"
1987,5,23,76,0,"Spring"
1987,5,24,76,0,"Spring"
1987,5,25,75.5,0,"Spring"
1987,5,26,74.5,0,"Spring"
1987,5,27,72.5,0.05,"Spring"
1987,5,28,77,0.04,"Spring"
1987,5,29,75.5,0,"Spring"
1987,5,30,75.5,0,"Spring"
1987,5,31,76,0,"Spring"
1987,6,1,79.5,0,"Spring"
1987,6,2,81,0,"Spring"
1987,6,3,80.5,0,"Spring"
1987,6,4,78.5,0.34,"Spring"
1987,6,5,79,0.15,"Spring"
1987,6,6,78.5,0,"Spring"
1987,6,7,76.5,0,"Spring"
1987,6,8,74,0,"Spring"
1987,6,9,75.5,0,"Spring"
1987,6,10,79,0,"Spring"
1987,6,11,79,0,"Spring"
1987,6,12,82.5,0,"Spring"
1987,6,13,80,0,"Spring"
1987,6,14,78,0.06,"Spring"
1987,6,15,81.5,0,"Spring"
1987,6,16,80.5,0,"Spring"
1987,6,17,82,0.19,"Spring"
1987,6,18,81.5,0.07,"Spring"
1987,6,19,81.5,0,"Spring"
1987,6,20,81.5,0,"Spring"
1987,6,21,82.5,0,"Spring"
1987,6,22,82.5,0.51,"Spring"
1987,6,23,81.5,0.05,"Spring"
1987,6,24,81,0,"Spring"
1987,6,25,82,0.25,"Spring"
1987,6,26,82.5,0.11,"Spring"
1987,6,27,79,0.71,"Spring"
1987,6,28,80.5,0,"Spring"
1987,6,29,79.5,0.04,"Spring"
1987,6,30,80,0,"Spring"
1987,7,1,82,0.01,"Summer"
1987,7,2,83,0.03,"Summer"
1987,7,3,82,0.28,"Summer"
1987,7,4,82,0.47,"Summer"
1987,7,5,81,0.22,"Summer"
1987,7,6,81.5,0.83,"Summer"
1987,7,7,82,0.09,"Summer"
1987,7,8,81.5,0.21,"Summer"
1987,7,9,83,0.15,"Summer"
1987,7,10,82.5,0.45,"Summer"
1987,7,11,82.5,0,"Summer"
1987,7,12,85,0,"Summer"
1987,7,13,86,0,"Summer"
1987,7,14,80.5,0.66,"Summer"
1987,7,15,79,0.21,"Summer"
1987,7,16,81.5,0,"Summer"
1987,7,17,78,0,"Summer"
1987,7,18,79,0,"Summer"
1987,7,19,79.5,0,"Summer"
1987,7,20,80.5,0.69,"Summer"
1987,7,21,80.5,0.02,"Summer"
1987,7,22,80.5,0,"Summer"
1987,7,23,81.5,0,"Summer"
1987,7,24,83,0,"Summer"
1987,7,25,80.5,0.41,"Summer"
1987,7,26,80.5,0,"Summer"
1987,7,27,83,0,"Summer"
1987,7,28,83,0,"Summer"
1987,7,29,84,0,"Summer"
1987,7,30,82,0,"Summer"
1987,7,31,79.5,0.13,"Summer"
1987,8,1,81,0,"Summer"
1987,8,2,82,0.22,"Summer"
1987,8,3,82,0.32,"Summer"
1987,8,4,82.5,0.05,"Summer"
1987,8,5,83,0.56,"Summer"
1987,8,6,85,0,"Summer"
1987,8,7,85.5,0,"Summer"
1987,8,8,85,0,"Summer"
1987,8,9,85.5,0,"Summer"
1987,8,10,85,0.06,"Summer"
1987,8,11,83.5,0.56,"Summer"
1987,8,12,81.5,0.12,"Summer"
1987,8,13,79.5,0.1,"Summer"
1987,8,14,77,0.11,"Summer"
1987,8,15,76,0.06,"Summer"
1987,8,16,80,0.11,"Summer"
1987,8,17,82,0,"Summer"
1987,8,18,83,0,"Summer"
1987,8,19,82,0,"Summer"
1987,8,20,83,0.18,"Summer"
1987,8,21,81.5,0,"Summer"
1987,8,22,81.5,0,"Summer"
1987,8,23,80.5,0,"Summer"
1987,8,24,82,0,"Summer"
1987,8,25,84,0,"Summer"
1987,8,26,82,0,"Summer"
1987,8,27,84,0,"Summer"
1987,8,28,84,0,"Summer"
1987,8,29,84,0,"Summer"
1987,8,30,82.5,0.04,"Summer"
1987,8,31,82.5,0,"Summer"
1987,9,1,82,0.67,"Summer"
1987,9,2,78,0,"Summer"
1987,9,3,77.5,0.03,"Summer"
1987,9,4,79.5,0.08,"Summer"
1987,9,5,81.5,0.01,"Summer"
1987,9,6,79,0,"Summer"
1987,9,7,80.5,0,"Summer"
1987,9,8,80.5,0,"Summer"
1987,9,9,81.5,0,"Summer"
1987,9,10,81,0,"Summer"
1987,9,11,80,0.36,"Summer"
1987,9,12,76.5,1.14,"Summer"
1987,9,13,81,0.11,"Summer"
1987,9,14,82.5,0,"Summer"
1987,9,15,82,0,"Summer"
1987,9,16,81.5,0,"Summer"
1987,9,17,82,0,"Summer"
1987,9,18,80.5,0.71,"Summer"
1987,9,19,79,0,"Summer"
1987,9,20,79,0,"Summer"
1987,9,21,76,0,"Summer"
1987,9,22,76,0,"Summer"
1987,9,23,71.5,0,"Summer"
1987,9,24,71.5,0,"Summer"
1987,9,25,72.5,0,"Summer"
1987,9,26,74,0,"Summer"
1987,9,27,75.5,0,"Summer"
1987,9,28,77.5,0,"Summer"
1987,9,29,78.5,0,"Summer"
1987,9,30,75,0.23,"Summer"
1987,10,1,70,0,"Fall"
1987,10,2,68.5,0,"Fall"
1987,10,3,68,0,"Fall"
1987,10,4,61,0,"Fall"
1987,10,5,63.5,0,"Fall"
1987,10,6,66.5,0,"Fall"
1987,10,7,65,0,"Fall"
1987,10,8,60,0,"Fall"
1987,10,9,65,0,"Fall"
1987,10,10,72,0,"Fall"
1987,10,11,72,0,"Fall"
1987,10,12,69.5,0,"Fall"
1987,10,13,61,0,"Fall"
1987,10,14,58.5,0,"Fall"
1987,10,15,59.5,0,"Fall"
1987,10,16,65,0,"Fall"
1987,10,17,71,0,"Fall"
1987,10,18,69,0,"Fall"
1987,10,19,70,0,"Fall"
1987,10,20,73,0,"Fall"
1987,10,21,67,0,"Fall"
1987,10,22,57,0,"Fall"
1987,10,23,61.5,0,"Fall"
1987,10,24,69,0,"Fall"
1987,10,25,67.5,0,"Fall"
1987,10,26,66.5,0,"Fall"
1987,10,27,69,0,"Fall"
1987,10,28,56.5,0,"Fall"
1987,10,29,55.5,0,"Fall"
1987,10,30,59.5,0,"Fall"
1987,10,31,63.5,0,"Fall"
1987,11,1,71.5,0,"Fall"
1987,11,2,74,0.06,"Fall"
1987,11,3,70,0.69,"Fall"
1987,11,4,71,0.83,"Fall"
1987,11,5,70,0,"Fall"
1987,11,6,59,0,"Fall"
1987,11,7,61.5,0,"Fall"
1987,11,8,66.5,0,"Fall"
1987,11,9,70.5,0.36,"Fall"
1987,11,10,72.5,0,"Fall"
1987,11,11,52.5,0,"Fall"
1987,11,12,48,0,"Fall"
1987,11,13,49.5,0,"Fall"
1987,11,14,57,0,"Fall"
1987,11,15,65,0,"Fall"
1987,11,16,71,0,"Fall"
1987,11,17,70.5,1.42,"Fall"
1987,11,18,68.5,0,"Fall"
1987,11,19,60,1.02,"Fall"
1987,11,20,54,0,"Fall"
1987,11,21,46.5,0,"Fall"
1987,11,22,49.5,0,"Fall"
1987,11,23,58.5,0,"Fall"
1987,11,24,63,0.07,"Fall"
1987,11,25,67.5,0.06,"Fall"
1987,11,26,69.5,0,"Fall"
1987,11,27,68,0,"Fall"
1987,11,28,68.5,0,"Fall"
1987,11,29,63.5,0,"Fall"
1987,11,30,53.5,0,"Fall"
1987,12,1,52,0,"Fall"
1987,12,2,49,0,"Fall"
1987,12,3,51.5,0,"Fall"
1987,12,4,56,0,"Fall"
1987,12,5,42.5,0,"Fall"
1987,12,6,46.5,0,"Fall"
1987,12,7,60,0,"Fall"
1987,12,8,65.5,0,"Fall"
1987,12,9,67,0,"Fall"
1987,12,10,67.5,0.2,"Fall"
1987,12,11,60,0,"Fall"
1987,12,12,60.5,0,"Fall"
1987,12,13,61.5,0,"Fall"
1987,12,14,65,0,"Fall"
1987,12,15,63.5,1.55,"Fall"
1987,12,16,47,0,"Fall"
1987,12,17,42,0,"Fall"
1987,12,18,45.5,0,"Fall"
1987,12,19,57,0,"Fall"
1987,12,20,65,0,"Fall"
1987,12,21,67.5,0,"Fall"
1987,12,22,61,0.01,"Fall"
1987,12,23,56.5,0,"Fall"
1987,12,24,67,0,"Fall"
1987,12,25,72.5,0,"Fall"
1987,12,26,71,0,"Fall"
1987,12,27,66,0,"Fall"
1987,12,28,69,0.19,"Fall"
1987,12,29,50,0,"Fall"
1987,12,30,46,0,"Fall"
1987,12,31,54.5,0,"Fall"
1988,1,1,60.5,0,"Winter"
1988,1,2,57.5,0,"Winter"
1988,1,3,51,0.03,"Winter"
1988,1,4,44.5,0,"Winter"
1988,1,5,42.5,0,"Winter"
1988,1,6,45.5,0,"Winter"
1988,1,7,47.5,0.69,"Winter"
1988,1,8,46,0,"Winter"
1988,1,9,39.5,0.47,"Winter"
1988,1,10,42,0,"Winter"
1988,1,11,47,0,"Winter"
1988,1,12,47,0,"Winter"
1988,1,13,53,0,"Winter"
1988,1,14,43,0,"Winter"
1988,1,15,44.5,0,"Winter"
1988,1,16,48,0,"Winter"
1988,1,17,60.5,0.03,"Winter"
1988,1,18,63.5,0,"Winter"
1988,1,19,67,0,"Winter"
1988,1,20,70,1.65,"Winter"
1988,1,21,59,1.36,"Winter"
1988,1,22,45.5,0,"Winter"
1988,1,23,44,0,"Winter"
1988,1,24,46.5,0.48,"Winter"
1988,1,25,49,0.48,"Winter"
1988,1,26,41.5,0,"Winter"
1988,1,27,39.5,0,"Winter"
1988,1,28,39,0,"Winter"
1988,1,29,46,0,"Winter"
1988,1,30,57,0,"Winter"
1988,1,31,63,0,"Winter"
1988,2,1,65.5,0,"Winter"
1988,2,2,68.5,0,"Winter"
1988,2,3,66.5,0,"Winter"
1988,2,4,66.5,0,"Winter"
